3.4e-08;3.4e-08;100;3.4e-10;100000;1e-13;100;100
1.64288e-08;2.98573e-08;0;9.11342;0
1.87026e-08;2.80874e-08;0;7.76842;0
1.49805e-10;1.26155e-08;0;9.83822;0
1.5376e-09;1.3037e-10;-2.28384e-22;8.37629;-3.35571e+10
5.27101e-09;2.72334e-08;-1.01059e-21;9.70709;-1.08111e+10
1.85348e-08;5.01739e-09;0;8.22014;0
2.48372e-08;1.74781e-08;-4.16625e-22;9.93256;-3.034e+10
2.84344e-08;1.59155e-08;0;7.27067;0
2.28819e-08;2.50581e-08;0;9.0667;0
9.62204e-09;7.98677e-09;0;9.78821;0
1.93106e-08;2.08042e-08;-6.11995e-23;8.96434;3.64486e+09
8.15888e-09;1.02868e-08;0;8.00251;0
2.52199e-08;9.30649e-09;0;7.24209;0
1.97934e-08;1.07831e-08;-1.7469e-22;7.67203;-2.39971e+10
1.82458e-08;2.17374e-08;0;10.0896;0
1.26048e-08;2.58929e-08;-9.9985e-22;9.21428;-4.62314e+09
8.64951e-09;1.80454e-08;0;9.06054;0
1.84903e-08;8.16458e-09;0;8.7461;0
2.37218e-08;3.75697e-09;0;7.51968;0
2.93048e-08;2.98601e-08;0;8.66156;0
4.74936e-09;5.57531e-09;0;8.54344;0
1.80886e-08;3.54493e-09;0;7.25632;0
2.17688e-08;2.88806e-08;0;8.84751;0
1.99969e-08;2.52455e-09;-6.45666e-23;8.88389;2.54975e+09
1.91202e-08;2.6565e-08;0;8.76689;0
2.15869e-08;8.2881e-09;0;9.61784;0
2.99413e-08;8.1265e-09;-9.32958e-22;8.9927;-1.06475e+11
7.24513e-09;1.34665e-08;0;8.91323;0
2.02813e-08;1.96876e-08;-4.98699e-23;10.0435;-4.60592e+09
1.41322e-08;5.56173e-09;0;6.84853;0
3.28563e-08;1.23315e-09;0;7.88034;0
1.05938e-08;1.63905e-09;0;6.96763;0
1.23227e-08;1.69909e-08;0;8.68582;0
2.15681e-08;2.10308e-08;0;8.70585;0
4.79287e-09;4.58659e-09;0;8.07777;0
2.09758e-08;3.25244e-09;-6.10621e-23;8.5536;-7.37385e+09
///----End----///;0;2.50888e-19;-1.09324e-20;7.49407e-25;181.803;
1.7453e-08;6.59126e-09;0;9.81813;0
7.20733e-09;8.61326e-10;0;8.58087;0
1.04009e-08;2.63473e-09;0;8.56686;0
1.91504e-08;6.46535e-11;0;7.71014;0
1.49329e-08;2.64573e-08;0;8.0813;0
1.74426e-08;1.40901e-08;0;10.8226;0
2.46766e-08;1.79352e-08;-1.54359e-21;9.18894;2.8129e+10
1.02724e-08;1.34656e-08;0;8.34844;0
1.30724e-08;2.3765e-08;-1.28293e-21;9.58549;-5.5136e+11
1.34059e-08;2.36359e-08;-1.28293e-21;7.27759;5.5136e+11
4.46752e-09;1.33376e-08;0;8.62829;0
1.84334e-09;5.386e-09;0;8.43018;0
1.96034e-08;2.02159e-08;-1.01544e-22;9.31206;8.0142e+08
2.69306e-08;1.10286e-08;0;10.19;0
2.32332e-08;7.76471e-09;0;8.04041;0
3.10207e-09;2.24081e-08;0;9.08294;0
2.28662e-08;6.29209e-09;0;7.74982;0
2.96165e-08;7.88907e-09;2.23658e-21;7.07308;-3.03544e+12
2.35646e-08;1.96531e-08;0;9.45248;0
8.29018e-09;3.44288e-09;0;10.3095;0
1.17763e-08;1.11878e-08;0;9.79705;0
1.95111e-08;1.67496e-08;0;8.07162;0
1.92688e-08;1.09776e-08;-3.11789e-22;8.9309;4.65278e+10
8.85083e-09;4.78333e-09;0;7.79878;0
1.89704e-08;1.32195e-08;0;7.3877;0
5.18808e-09;2.67283e-08;-4.92894e-22;7.39044;-1.94616e+09
3.23613e-08;8.51629e-09;0;7.06374;0
2.04181e-08;1.47283e-08;0;9.16842;0
9.14941e-09;3.06904e-08;0;9.17189;0
2.39397e-08;2.33256e-08;0;9.35474;0
2.3653e-08;2.48573e-09;0;9.07007;0
1.27525e-08;1.47152e-08;0;10.1506;0
2.12777e-08;2.64881e-08;0;7.34479;0
3.59482e-09;1.45593e-08;0;8.99147;0
3.1511e-08;5.12791e-09;0;9.94952;0
1.91632e-08;3.00627e-08;0;8.36315;0
1.25342e-08;2.54975e-08;1.58891e-21;8.53365;-7.87294e+11
3.05503e-08;2.68494e-08;0;9.4397;0
2.7829e-08;1.12175e-08;0;9.45876;0
2.46226e-08;3.18892e-08;0;7.31472;0
2.7837e-08;3.08499e-08;0;8.77136;0
1.79332e-08;2.61482e-08;0;5.70925;0
8.5022e-10;1.0138e-10;-6.83429e-23;9.56082;8.39371e+09
3.28762e-09;2.34687e-08;0;7.9903;0
1.44537e-08;2.32734e-08;0;8.44251;0
3.15806e-08;2.34544e-08;0;8.2678;0
2.64846e-08;1.4513e-08;0;7.01983;0
3.08009e-08;1.47608e-08;0;8.84272;0
2.9711e-08;1.83545e-08;-8.64879e-23;8.74771;4.61782e+09
2.02491e-08;3.30622e-09;-1.81197e-22;8.83119;1.71864e+10
7.24021e-09;1.18846e-08;0;10.0258;0
2.17036e-09;2.28357e-08;0;7.50597;0
2.8599e-08;7.68875e-09;0;8.43083;0
3.24188e-08;1.83496e-08;0;9.43858;0
7.11832e-10;5.67858e-09;0;6.48393;0
9.13748e-09;3.30577e-09;0;10.6865;0
6.85884e-10;7.06563e-09;0;10.1063;0
8.37182e-09;3.03269e-08;0;7.91396;0
3.00035e-08;1.89897e-08;-8.64879e-23;7.17104;-4.61782e+09
2.87563e-08;2.04736e-08;0;8.64935;0
2.06379e-08;6.44647e-10;0;8.89394;0
6.64839e-09;2.76885e-08;0;7.68971;0
3.14508e-08;1.02639e-08;0;10.581;0
2.46275e-08;3.04682e-10;0;9.36528;0
1.64874e-08;2.97874e-08;0;9.21378;0
1.87551e-08;2.81448e-08;0;7.85396;0
7.98831e-11;1.25461e-08;0;9.94655;0
1.57657e-09;5.66784e-11;-6.83429e-23;8.38319;-8.39371e+09
5.17529e-09;2.72453e-08;-4.92894e-22;9.69375;1.94616e+09
1.84587e-08;5.04866e-09;0;8.31066;0
2.47542e-08;1.7541e-08;-1.54359e-21;11.1321;-2.8129e+10
2.83616e-08;1.59135e-08;0;7.35073;0
2.28399e-08;2.49776e-08;0;9.16654;0
9.69062e-09;7.91674e-09;0;9.896;0
1.92609e-08;2.08784e-08;-5.90783e-23;8.99016;3.26246e+09
8.09456e-09;1.03346e-08;0;8.09063;0
2.52034e-08;9.23586e-09;0;7.32184;0
1.98168e-08;1.08561e-08;-3.11789e-22;7.73052;-4.65278e+10
1.83337e-08;2.16876e-08;0;10.2007;0
1.26191e-08;2.58162e-08;1.58891e-21;3.69023;7.87294e+11
8.73895e-09;1.80303e-08;0;9.16032;0
1.84128e-08;8.12382e-09;0;8.84241;0
2.37786e-08;3.80645e-09;0;7.60248;0
2.9391e-08;2.98694e-08;0;8.75694;0
4.78151e-09;5.49603e-09;0;8.63752;0
1.80231e-08;3.57639e-09;0;7.33622;0
2.1784e-08;2.87933e-08;0;8.94494;0
2.00833e-08;2.54657e-09;-4.6099e-23;9.01486;1.136e+09
1.92063e-08;2.65478e-08;0;8.86343;0
2.16276e-08;8.37538e-09;0;9.72375;0
2.98948e-08;8.06058e-09;2.23658e-21;3.00459;3.03544e+12
7.29382e-09;1.35413e-08;0;9.01138;0
2.02648e-08;1.9787e-08;-4.24659e-23;10.1922;-4.06388e+09
1.42e-08;5.55112e-09;0;6.92394;0
3.29286e-08;1.20149e-09;0;7.96712;0
1.05594e-08;1.57838e-09;0;7.04436;0
1.23499e-08;1.69083e-08;0;8.78147;0
2.16307e-08;2.09701e-08;0;8.80172;0
4.84528e-09;4.6482e-09;0;8.16672;0
2.08929e-08;3.2289e-09;-1.35097e-22;8.76367;-1.83224e+10
///----End----///;100;2.4863e-19;-4.8657e-22;7.60441e-21;180.167;
1.75257e-08;6.52702e-09;0;9.70399;0
7.17063e-09;7.84849e-10;0;8.48111;0
1.03323e-08;2.58504e-09;0;8.46726;0
1.92193e-08;3.19376e-11;0;7.6205;0
1.48744e-08;2.6403e-08;0;7.98735;0
1.73377e-08;1.4111e-08;0;10.6968;0
2.47662e-08;1.79352e-08;-1.39137e-21;10.6199;1.28493e+11
1.02413e-08;1.3542e-08;0;8.25138;0
1.30783e-08;2.3864e-08;-1.37656e-21;9.80916;1.24763e+11
1.33763e-08;2.35721e-08;-1.37656e-21;6.93715;-1.24763e+11
4.4801e-09;1.32533e-08;0;8.52798;0
1.91082e-09;5.43489e-09;0;8.33217;0
1.95311e-08;2.02732e-08;-9.19979e-23;9.22362;4.97248e+08
2.68692e-08;1.11085e-08;0;10.0716;0
2.32609e-08;7.83921e-09;0;7.94693;0
3.15398e-09;2.24813e-08;0;8.97734;0
2.2906e-08;6.35758e-09;0;7.65972;0
2.95131e-08;7.89719e-09;-7.7131e-22;10.368;1.16179e+11
2.34855e-08;1.96034e-08;0;9.34259;0
8.39029e-09;3.42246e-09;-1.27644e-22;10.2639;1.71814e+10
1.17056e-08;1.11216e-08;0;9.68315;0
1.95679e-08;1.66936e-08;0;7.97778;0
1.93502e-08;1.10176e-08;-6.38878e-22;9.39355;1.01503e+11
8.79847e-09;4.72675e-09;0;7.70811;0
1.89801e-08;1.32918e-08;0;7.30181;0
5.13618e-09;2.668e-08;-2.8045e-22;6.9332;-4.16912e+09
3.23991e-08;8.45762e-09;0;6.98161;0
2.04482e-08;1.48137e-08;0;9.06183;0
9.20769e-09;3.07598e-08;0;9.06525;0
2.39426e-08;2.32332e-08;0;9.24598;0
2.36308e-08;2.5726e-09;0;8.96462;0
1.26692e-08;1.47711e-08;0;10.0326;0
2.13485e-08;2.65045e-08;0;7.2594;0
3.50609e-09;1.45539e-08;0;8.88694;0
3.14326e-08;5.18729e-09;0;9.83385;0
1.92333e-08;3.00187e-08;0;8.26592;0
1.24481e-08;2.54297e-08;-7.10474e-22;10.7459;5.09029e+10
3.05993e-08;2.69288e-08;0;9.32996;0
2.77507e-08;1.11664e-08;0;9.3488;0
2.4656e-08;3.18251e-08;0;7.22967;0
2.79022e-08;3.0907e-08;0;8.66939;0
1.79874e-08;2.61325e-08;0;5.64287;0
7.56078e-10;9.72677e-11;0;9.405;0
3.29146e-09;2.35476e-08;0;7.8974;0
1.44141e-08;2.32e-08;0;8.34436;0
3.15619e-08;2.33748e-08;0;8.17168;0
2.6427e-08;1.44743e-08;0;6.93822;0
3.08235e-08;1.48452e-08;0;8.73991;0
2.96391e-08;1.83072e-08;-6.5371e-23;8.56227;4.29757e+09
2.02651e-08;3.39178e-09;-3.05511e-22;8.67169;3.86007e+10
7.20406e-09;1.19769e-08;0;9.90922;0
2.13237e-09;2.28995e-08;0;7.4187;0
2.85306e-08;7.64116e-09;0;8.33282;0
3.23482e-08;1.82887e-08;0;9.32884;0
7.74953e-10;5.66743e-09;0;6.40855;0
9.04093e-09;3.34926e-09;-1.27644e-22;10.6335;-1.71814e+10
7.69136e-10;7.01039e-09;0;9.98883;0
8.42769e-09;3.03817e-08;0;7.82195;0
3.00336e-08;1.89252e-08;-6.5371e-23;7.14416;-4.29757e+09
2.88194e-08;2.04158e-08;0;8.54879;0
2.07124e-08;6.91402e-10;0;8.79054;0
6.71737e-09;2.77204e-08;0;7.60031;0
3.13465e-08;1.02558e-08;0;10.458;0
2.4542e-08;3.40326e-10;0;9.2564;0
1.65459e-08;2.97176e-08;0;9.10666;0
1.88075e-08;2.82022e-08;0;7.76265;0
1.00909e-11;1.24768e-08;0;9.83092;0
1.61449e-09;3.39832e-08;0;8.26155;0
5.07986e-09;2.7249e-08;-2.8045e-22;9.52266;4.16912e+09
1.83827e-08;5.07986e-09;0;8.21404;0
2.46676e-08;1.75882e-08;-1.39137e-21;9.26905;-1.28493e+11
2.8289e-08;1.59115e-08;0;7.26527;0
2.2798e-08;2.48973e-08;0;9.05997;0
9.75906e-09;7.84684e-09;0;9.78094;0
1.92115e-08;2.09519e-08;-5.70237e-23;8.81667;2.90505e+09
8.03036e-09;1.03823e-08;0;7.99657;0
2.5187e-08;9.16537e-09;0;7.23671;0
1.98352e-08;1.09301e-08;-6.38878e-22;7.61099;-1.01503e+11
1.84215e-08;2.16379e-08;0;10.0822;0
1.26624e-08;2.58624e-08;-7.10474e-22;6.10964;-5.09029e+10
8.82823e-09;1.80151e-08;0;9.05382;0
1.83354e-08;8.08313e-09;0;8.73961;0
2.38352e-08;3.85585e-09;0;7.51409;0
2.9477e-08;2.98787e-08;0;8.65513;0
4.81363e-09;5.41669e-09;-7.79691e-23;8.59024;1.15515e+09
1.79578e-08;3.60779e-09;0;7.25093;0
2.17993e-08;2.87062e-08;0;8.84095;0
2.01696e-08;2.56907e-09;-3.1627e-23;8.92777;3.96403e+08
1.92922e-08;2.65306e-08;0;8.76038;0
2.16682e-08;8.4625e-09;0;9.6107;0
2.99579e-08;8.06452e-09;-7.7131e-22;6.32648;-1.16179e+11
7.34242e-09;1.36159e-08;0;8.90662;0
2.02479e-08;1.98865e-08;-3.49742e-23;10.1018;-3.4023e+09
1.42676e-08;5.54053e-09;0;6.84344;0
3.30007e-08;1.16989e-09;0;7.87449;0
1.0525e-08;1.51782e-09;0;6.96246;0
1.23771e-08;1.68259e-08;0;8.67938;0
2.16931e-08;2.09095e-08;0;8.69939;0
4.89757e-09;4.70991e-09;-7.79691e-23;8.11026;-1.15515e+09
2.08083e-08;3.20569e-09;-2.73884e-22;8.91348;-3.89972e+10
///----End----///;200;2.48405e-19;-1.16751e-20;2.94853e-20;180.003;
1.75986e-08;6.46273e-09;0;9.71663;0
7.1339e-09;7.08306e-10;0;8.49216;0
1.02637e-08;2.53531e-09;0;8.47829;0
1.92882e-08;3.39992e-08;0;7.63043;0
1.48159e-08;2.63485e-08;0;7.99775;0
1.72327e-08;1.4132e-08;0;10.7108;0
2.48612e-08;1.7981e-08;-6.99978e-22;9.98305;-6.66107e+10
1.02101e-08;1.36185e-08;0;8.26214;0
1.30892e-08;2.39561e-08;-5.428e-22;8.83293;4.33021e+10
1.33417e-08;2.35152e-08;-5.428e-22;6.44453;-4.33021e+10
4.49269e-09;1.31688e-08;0;8.53909;0
1.97837e-09;5.48383e-09;0;8.34302;0
1.94589e-08;2.03309e-08;-8.30922e-23;9.26172;1.551e+08
2.68078e-08;1.11884e-08;0;10.0847;0
2.32886e-08;7.91378e-09;0;7.95729;0
3.20593e-09;2.25547e-08;0;8.98904;0
2.29458e-08;6.42313e-09;0;7.6697;0
2.94132e-08;7.90577e-09;-1.66672e-22;9.8267;2.26693e+10
2.34063e-08;1.95536e-08;0;9.35476;0
8.49308e-09;3.40181e-09;-1.01879e-21;10.9183;1.57479e+11
1.16349e-08;1.10553e-08;0;9.69577;0
1.96249e-08;1.66376e-08;0;7.98817;0
1.94424e-08;1.10557e-08;-1.5235e-21;10.6724;1.51044e+11
8.74606e-09;4.67011e-09;0;7.71815;0
1.89898e-08;1.33643e-08;0;7.31132;0
5.08383e-09;2.66359e-08;-1.751e-22;6.76525;-3.96601e+09
3.2437e-08;8.39891e-09;0;6.99071;0
2.04784e-08;1.48993e-08;0;9.07363;0
9.26602e-09;3.08293e-08;0;9.07707;0
2.39454e-08;2.31407e-08;0;9.25803;0
2.36086e-08;2.65955e-09;0;8.97631;0
1.25858e-08;1.48271e-08;0;10.0456;0
2.14193e-08;2.65209e-08;0;7.26886;0
3.41729e-09;1.45485e-08;0;8.89852;0
3.13541e-08;5.24672e-09;0;9.84666;0
1.93034e-08;2.99748e-08;0;8.27669;0
1.23648e-08;2.53667e-08;-1.53433e-22;10.2557;1.13719e+10
3.06483e-08;2.70083e-08;0;9.34212;0
2.76723e-08;1.11152e-08;0;9.36098;0
2.46894e-08;3.17609e-08;0;7.2391;0
2.79675e-08;3.09643e-08;0;8.68069;0
1.80417e-08;2.61167e-08;0;5.65023;0
6.62018e-10;9.31347e-11;0;9.41725;0
3.29531e-09;2.36265e-08;0;7.90769;0
1.43745e-08;2.31264e-08;0;8.35523;0
3.15432e-08;2.32951e-08;0;8.18233;0
2.63693e-08;1.44356e-08;0;6.94726;0
3.08461e-08;1.49298e-08;0;8.7513;0
2.95676e-08;1.82606e-08;-4.60001e-23;8.51183;3.38686e+09
2.0285e-08;3.47564e-09;-4.61121e-22;8.53927;6.08158e+10
7.16787e-09;1.20692e-08;0;9.92213;0
2.09434e-09;2.29633e-08;0;7.42837;0
2.84621e-08;7.59352e-09;0;8.34367;0
3.22774e-08;1.82277e-08;0;9.341;0
8.38128e-10;5.65627e-09;0;6.4169;0
8.94171e-09;3.393e-09;-1.01879e-21;11.2542;-1.57479e+11
8.5246e-10;6.95511e-09;0;10.0018;0
8.48361e-09;3.04365e-08;0;7.83214;0
3.00633e-08;1.886e-08;-4.60001e-23;7.18609;-3.38686e+09
2.88826e-08;2.03581e-08;0;8.55993;0
2.07869e-08;7.38197e-10;0;8.80199;0
6.78642e-09;2.77524e-08;0;7.61022;0
3.12421e-08;1.02476e-08;0;10.4716;0
2.44565e-08;3.76001e-10;0;9.26847;0
1.66045e-08;2.96477e-08;0;9.11853;0
1.88599e-08;2.82595e-08;0;7.77277;0
3.39402e-08;1.24075e-08;0;9.84373;0
1.65229e-09;3.39096e-08;0;8.27231;0
4.98475e-09;2.72483e-08;-1.751e-22;9.49544;3.96601e+09
1.83066e-08;5.1111e-09;0;8.22475;0
2.45757e-08;1.75898e-08;-6.99978e-22;8.87295;6.66107e+10
2.82163e-08;1.59095e-08;0;7.27474;0
2.27561e-08;2.48169e-08;0;9.07178;0
9.82757e-09;7.77689e-09;0;9.79369;0
1.91624e-08;2.10248e-08;-5.50691e-23;8.7623;2.57307e+09
7.96611e-09;1.04301e-08;0;8.00699;0
2.51705e-08;9.09481e-09;0;7.24615;0
1.9843e-08;1.1006e-08;-1.5235e-21;7.70302;-1.51044e+11
1.85093e-08;2.15881e-08;0;10.0953;0
1.27028e-08;2.59037e-08;-1.53433e-22;5.58559;-1.13719e+10
8.91759e-09;1.79999e-08;0;9.06562;0
1.8258e-08;8.04241e-09;0;8.751;0
2.38919e-08;3.90529e-09;0;7.52389;0
2.95632e-08;2.9888e-08;0;8.66641;0
4.84592e-09;5.33612e-09;-2.77785e-22;8.81246;7.59202e+09
1.78923e-08;3.63922e-09;0;7.26038;0
2.18145e-08;2.86191e-08;0;8.85247;0
2.02561e-08;2.59196e-09;-5.63288e-23;8.96829;4.14424e+09
1.93782e-08;2.65134e-08;0;8.7718;0
2.17089e-08;8.54969e-09;0;9.62322;0
3.00174e-08;8.068e-09;-1.66672e-22;5.75168;-2.26693e+10
7.39106e-09;1.36907e-08;0;8.91822;0
2.02306e-08;1.99863e-08;-2.80231e-23;10.1351;-2.72817e+09
1.43353e-08;5.52993e-09;0;6.85236;0
3.30729e-08;1.13826e-09;0;7.88475;0
1.04906e-08;1.4572e-09;0;6.97153;0
1.24044e-08;1.67434e-08;0;8.69069;0
2.17556e-08;2.08489e-08;0;8.71073;0
4.94975e-09;4.77283e-09;-2.77785e-22;8.26444;-7.59202e+09
2.07196e-08;3.18388e-09;-5.1745e-22;9.38155;-6.496e+10
///----End----///;300;2.48417e-19;-1.04092e-20;6.62903e-20;180.013;
1.76718e-08;6.39809e-09;0;9.73554;0
7.09696e-09;6.31347e-10;0;8.50869;0
1.01946e-08;2.48532e-09;0;8.49479;0
1.93574e-08;3.39663e-08;0;7.64528;0
1.4757e-08;2.62938e-08;0;8.01332;0
1.71271e-08;1.4153e-08;0;10.7316;0
2.49508e-08;1.80184e-08;-1.70674e-22;9.48114;-1.78671e+10
1.01788e-08;1.36954e-08;0;8.27822;0
1.31051e-08;2.40409e-08;-1.97103e-22;8.42128;9.20284e+09
1.33019e-08;2.34658e-08;-1.97103e-22;6.2218;-9.20284e+09
4.50536e-09;1.30839e-08;0;8.55571;0
2.04628e-09;5.53304e-09;0;8.35926;0
1.93862e-08;2.03894e-08;-5.31751e-23;9.33157;-2.26237e+09
2.67461e-08;1.12689e-08;0;10.1043;0
2.33165e-08;7.98875e-09;0;7.97278;0
3.25817e-09;2.26284e-08;0;9.00654;0
2.29858e-08;6.48904e-09;0;7.68463;0
2.93156e-08;7.91523e-09;-4.715e-23;9.73142;5.35775e+09
2.33266e-08;1.95036e-08;0;9.37297;0
8.54669e-09;3.37437e-09;-1.00695e-21;10.2948;-8.54375e+11
1.15638e-08;1.09887e-08;0;9.71464;0
1.96821e-08;1.65812e-08;0;8.00372;0
1.95198e-08;1.10945e-08;-6.42981e-22;4.43684;-1.20886e+12
8.69336e-09;4.61317e-09;0;7.73318;0
1.89995e-08;1.34371e-08;0;7.32555;0
5.0308e-09;2.65942e-08;-1.15395e-22;6.68736;-3.26576e+09
3.24752e-08;8.33987e-09;0;7.00432;0
2.05087e-08;1.49853e-08;0;9.0913;0
9.32466e-09;3.08992e-08;0;9.09474;0
2.39483e-08;2.30476e-08;0;9.27605;0
2.35862e-08;2.74697e-09;0;8.99378;0
1.2502e-08;1.48835e-08;0;10.0652;0
2.14904e-08;2.65374e-08;0;7.28301;0
3.32801e-09;1.45431e-08;0;8.91584;0
3.12752e-08;5.30647e-09;0;9.86583;0
1.93738e-08;2.99305e-08;0;8.29281;0
1.22825e-08;2.53057e-08;-4.33279e-23;10.1721;2.89923e+09
3.06976e-08;2.70882e-08;0;9.3603;0
2.75935e-08;1.10638e-08;0;9.3792;0
2.4723e-08;3.16964e-08;0;7.25319;0
2.80331e-08;3.10218e-08;0;8.69758;0
1.80962e-08;2.61009e-08;0;5.66122;0
5.67447e-10;8.89792e-11;0;9.43559;0
3.29918e-09;2.37059e-08;0;7.92308;0
1.43347e-08;2.30525e-08;0;8.37149;0
3.15245e-08;2.32151e-08;0;8.19826;0
2.63113e-08;1.43967e-08;0;6.96079;0
3.08688e-08;1.50148e-08;0;8.76833;0
2.9496e-08;1.82141e-08;-3.07648e-23;8.48724;2.38861e+09
2.03109e-08;3.55577e-09;-5.89053e-22;8.1984;5.93978e+10
7.13148e-09;1.21621e-08;0;9.94145;0
2.05611e-09;2.30274e-08;0;7.44283;0
2.83933e-08;7.54563e-09;0;8.35992;0
3.22063e-08;1.81664e-08;0;9.35918;0
9.01647e-10;5.64504e-09;0;6.42939;0
8.89169e-09;3.44365e-09;-1.00695e-21;11.8175;8.54375e+11
9.36238e-10;6.89953e-09;0;10.0213;0
8.53983e-09;3.04916e-08;0;7.84739;0
3.00928e-08;1.87939e-08;-3.07648e-23;7.21696;-2.38861e+09
2.89461e-08;2.03e-08;0;8.57659;0
2.08619e-08;7.85248e-10;0;8.81913;0
6.85584e-09;2.77845e-08;0;7.62503;0
3.11372e-08;1.02395e-08;0;10.492;0
2.43705e-08;4.11871e-10;0;9.28651;0
1.66634e-08;2.95774e-08;0;9.13628;0
1.89126e-08;2.83172e-08;0;7.7879;0
3.387e-08;1.23378e-08;0;9.86289;0
1.69029e-09;3.38356e-08;0;8.28842;0
4.88951e-09;2.72451e-08;-1.15395e-22;9.48414;3.26576e+09
1.82301e-08;5.1425e-09;0;8.24076;0
2.44891e-08;1.75999e-08;-1.70674e-22;8.55963;1.78671e+10
2.81432e-08;1.59075e-08;0;7.2889;0
2.27139e-08;2.4736e-08;0;9.08943;0
9.89645e-09;7.70655e-09;0;9.81275;0
1.91131e-08;2.10977e-08;-1.57311e-22;8.77705;-8.1389e+09
7.90151e-09;1.04781e-08;0;8.02258;0
2.5154e-08;9.02387e-09;0;7.26025;0
1.98661e-08;1.10818e-08;-6.42981e-22;11.3138;1.20886e+12
1.85977e-08;2.15379e-08;-1.04136e-22;10.1763;1.04013e+10
1.2742e-08;2.5943e-08;-4.33279e-23;5.48858;-2.89923e+09
9.00743e-09;1.79847e-08;0;9.08326;0
1.81801e-08;8.00147e-09;0;8.76803;0
2.39489e-08;3.95499e-09;0;7.53853;0
2.96498e-08;2.98973e-08;0;8.68328;0
4.87945e-09;5.25004e-09;-1.26566e-21;9.82141;5.01962e+10
1.78266e-08;3.67082e-09;0;7.27451;0
2.18298e-08;2.85314e-08;0;8.8697;0
2.03436e-08;2.61562e-09;-1.80202e-22;9.08856;1.16614e+10
1.94646e-08;2.64961e-08;0;8.78888;0
2.17498e-08;8.63736e-09;0;9.64196;0
